Test Text,True Label,Top 5 Similar Label 0,Top 5 Similar Label 1
ni nih yang gua suka . Capek kadang rasanya 2 kubu yang saling menjatuhkan satu sama lain terus2 an nyindir lewat twitter.,1,"Aneh sama warga twitter rebahan aja bangga . <hashtag>
Ibadah <hashtag> gak melulu soal pasangan suami istri kan ... Kasian temen2 gw yg belom nikah ... termasuk aku😅😅😅 Bisanya cuman ngumpul bahas game film dan ceue2 tetangga ...
Ahok asik nih ke Anies lu jual gw beli ..👍👍 Emangnye netizen aje yg bs bikin keributan 😂
Hallo <username> apa kabar? Setelah beberapa saat lalu ingin menandingi Kesultanan mimin <username> dgn iming² GA yg faktanya pemenang ga ada satupun dr twitter tp pgn trending di Twitter 😜👍🤭 - Tengok nih <hashtag> 😊👍 Situ apaan? <username> 😜🤭 <link>
Susah kalo janji temu sama para pejabat <username> <username> & ust . Burhan . Minus Bang Dhio yg pulang duluan <link>
Bisa ga si nge reset orang yg gue tau dan kenal jadi ga kenal siapa2 deh gue abis org2 tolol dah gapunya hati consciously hurting fakkkk you all r shits
<username> <username> ya .. iya blm di jkt makanya HAHA aduh gue goblok tp gitu intinya","aku punya temen dimana dia jomblo tapi sering ngatain jomblo . keren banget kan . gatau dirinya :(
Hai <username> videonya keren loh..?? Langsung trending ditiktok..?? Sering sering yaaa partai Allah bikin beginian..?????? Goyaaaaaaang kuyyyyyyy..????????
Alhamdulillah Aku semakin mantab pilih 01 . Aku tuh sbnrnya pengin banget ngelayat tapi gimana dong kalau orgnya blm mati <hashtag>
wow damai banget ya !! <hashtag> <hashtag> <hashtag>
rajin banget tu orng bikin status ajg kesel saya yang disasar juga tidak peka tolol hshshshshshsh
Kau bilang I Love Jokowi tapi sambil ngacung jari tengah ... kannn asyuuuu... .. !!! maaf sy ikutan uninstallbukalapak
Buat para pembenci Selamat anda dipimpin oleh orang yang anda benci kembali . Dan selamat menikmati ketidksukaannya ditunggu status-status nyalahin pemerintahnya . <hashtag> pic .twitter .com/n3GaTERfKC"
nelayan itu berangkat melaut malam hari dan kembali pada siang hari . lalu waktu jam 12 malam pergi berdua supir ke pantai siapa yang dia temui itu ya? ini namanya bohong pangkat 12,1,"Kedatangan ibu pejabat tanjung selor
<username> Adakah dengan longgokan kerja di pejabat jalan sesak pergi dan pulang kerja (pagi keluar sebelum matahari keluar balik matahari dah takde) kos sara hidup yang tinggi menjdi salah satu SEBAB kurangnya masa parents nak jumpe anak2 dirumah
<username> yaaach berudu yg cari majikan baru .. mslh sdh dberesin sebelum elo komen bong
ada yang lebih seram di malam jumat dari chat mantan yang minta maaf dan menyesal ingin balikan ? <hashtag>
Kata Polisi soal Pengakuan Sopir Ambulance Gerindra Bawa Batu di Rusuh 22 Mei
mendung tok tapi gak hujan deket tok tapi gak jadian dasar hambamu ini hobinya emang sambat terus:) <hashtag>
BISMILLAH ..sdrku <username> kemana Kamu selama ini ??? Yang ginian Masa masih kasih ijin sama luhut ??? Luhut manggungnya terlalu jika justru mendukung pengiriman benih lobster ! <username> <username> <username> <username> <username> <username> <username> <username> <link>","<username> Mulia sekali suami tersebut rela menjual istrinya dgn harga murah demi memenuhi kebutuhan sehari-hari.
Bilangnya stok beras cukup 21 hari .. Anjiiir bapak Wo .. ngomong tidak pakai data ya bapak ..?? Panik gagal lagi ya bapak Wo ..? :D :D
Buat para istri sempatkan memandangi wajah suamimu saat ia terlelap tidur . Lihatlah wajah yang mulai muncul garis-garis halus matanya yang sendu . Bayangkan betapa lelahnya ia yang sepanjang hari menekuri timlen tiada henti . Debat copras capres sampai lupa istri :D
JumatanKarenaUndangan lucu sih wkwkwk jd minggu depan tidak jumatan lagi dong ya? wkwk
<hashtag> baru tahu aslinya dia lupa pemerintah sudah mensuport untuk kemudahan bisnisnya tapi omong kosong menunjukan kwalitas dr owner BL .
Andre anggota dewan yang terhormat hasil karya menjebak kaum lemah seorang psk <hashtag>
Capres cawapres 01 sebar visi misi dan kerja nyata sedang 02 hanya berita bohong dan fitnah"
DÃ mai untuk papua <hashtag> <link>,0,"Noted <hashtag> <link>
Terima kasih Pak <username> 🙏 Papua juga harus maju seperti daerah - daerah lainnya di Indonesia . <hashtag> <hashtag> <hashtag> <link>
Syuraaaaam <hashtag> <link>
Awali Priode Ke 2 Dengan Melakukan Mengunjungi Daerah Pembangunan Infrastruktur di Papua <hashtag> <hashtag> <hashtag> <link>
<username> Setuju <hashtag>
<username> Amanah ya pak <hashtag>
<username> <username> <username> <hashtag>","plus62 HEBAT <hashtag>
Hebat bener anda anus <username> 3x DKI banjir <hashtag> <hashtag> <hashtag> <hashtag>
<username> Smart dalam mbuang2 anggaran dgn cara pasang-bongkar-pasang? <username> <username> <username> <username> <username> <username> <hashtag> <hashtag> <hashtag> <hashtag> <link>
Kita Dukung ! <hashtag>
<username> Bahagia airnya maju bavotnya <hashtag>
<username> Welcome to indonesia dimana orang bakal buang otak demi pemes
Mantap Pdi selain save alam, juga save koruptor😁😁😁"
Lord Luhut trending topik . Menteri kesayangan <username> nih . <hashtag>,0,"Sebenernya yg jadi presiden RI itu pak <username> atau Lord Luhut sih 😅
Susunan Menteri Jokowi Itu Kabinet Obesitas <hashtag> <hashtag> <link>
<username> <username> gubernur paling tolol
BISMILLAH ..sdrku <username> kemana Kamu selama ini ??? Yang ginian Masa masih kasih ijin sama luhut ??? Luhut manggungnya terlalu jika justru mendukung pengiriman benih lobster ! <username> <username> <username> <username> <username> <username> <username> <username> <link>
<hashtag> <hashtag> Kedatangan mereka ke Istana dalam rangka mengikuti proses wawancara dengan Presiden Jokowi untuk dijadikan Wakil Menteri di Kabinet Indonesia Maju . <link>
<username> nurani telah dikalahkan oleh narasi statement bijak mewakili kegalauan hati atas kekonyolan pejabat Negeri Santuy <link>
<username> <username> Pemimpin TOLOL ya gini","<username> Welcome to Indonesia. Presiden wakil presiden. DPR. Dan para menteri. Hobi.nya main sandiwara. Mereka yang bikin mereka pula yang gaduh..
Bapak <username> mau jadi presiden ?? <hashtag>
<username> Lebih mulia menjual diri . Sangat hina nya <hashtag> yang menyebar kebencian .
Gubernur Pembohong ... Gunernur yang paling benar BOHONG'nya.!!! <hashtag>
Titel sarjana tapi otak ky ank tk . Dasar <hashtag>
Haduuuhhh Gubernur jago banget ngelesnya .... <hashtag> <hashtag> <hashtag>
Bedakan pemimpi otentik yang tulus dengan pemimpin <hashtag> yang licik"
Hahahhaha .. Maha benar anies dgn segala ceritanya <hashtag> <link>,0,"<username> Ayo serang Anies man ..
Ikut Serang Anies Akun Transmart dan Bank Mega Dihajar Tagar <hashtag> – Warta Kota <link>
Anies meyakini bahwa kondisi Jakarta aman <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <link>
Kalo org pinter yg ngmong ya .. semua pasti ada isinya . Love pak ahok <link>
<username> Bu Susi mengucapkan terima kasih kepada gubernur DKI Anies Baswedan terus PSI ngimana komennya terhadap Jakarta ngak malu nyinyir melulu
<username> <username> kalau yg ini disebut apa ??? Anies masih mendingan dia datang belakangan JKW udh dr 6 thn lalu bo ! <link>
Kalau diumumkan hanya menimbulkan kehebohan gubernurnya kelihatan keren sih memarahi anak buahnya tapi bukan itu yang saya cari . kata Anies . <hashtag> <hashtag> <hashtag> <hashtag> <link>","Lhaa....Anies itu 100% lhoo...ahli TATA KATA 👍🏽😏
Pinter Anies, bukan cuma warga Jakarta aja yg dibego begoin. Tuhan aja mau di bego begoin si Anies...hahahahahahaha.....
Ini salah satu contoh Narasi <username> dalam mengatasi banjir Jakarta telah terbukti berkat narasi Anies sekarang Jakarta telah berhasil TIDAK BEBAS dari banjir ... 👏👏👏👏 Berenang kitaaaaa😅 <hashtag> <link>
<username> semangat ?????? jakarta hancur ditangan anies . monas digunduli demi formula ... tragis <hashtag> <hashtag>
Hebat juga ya bapak <username> janji kampanye ditepati ... kolam besar dki Hidup bapak Anies .... hidup pendukungnya para kadrun
<hashtag> Hasil kerja 3 tahun <username> luar biasa.Soal banjir cuma Ahok yg paham. Anies teori melulu.
Bapak anies sudah membuktikan hasilnya terimakasih bapak anies <hashtag> <hashtag>"
Diskotik halal Main catur haram Nonton film korea haram . Ok . Selamat datang dinegaraku .,0,"Halunya gue sbg istri yg udh di tinggalin ❤️ Nda kita pergi nonton yuk mau CGV or XXI terserah nda mau nonton film apa pkoknya yg nda suka ❤️ Langsung jejingkrakan kalau ini kenyataan 😂🤣 <hashtag> <hashtag>
Gak usah sokan bela kalau makan aja susah apalagi gak kuat nonton video ini ... beli kuota dulu wkwkwk Ini video tips kalau gak punya uang jangan jadi sok pahlawan kalau cuman nyetatus tapi gak kuat nonton <link> <hashtag> <link>
Ibadah <hashtag> gak melulu soal pasangan suami istri kan ... Kasian temen2 gw yg belom nikah ... termasuk aku😅😅😅 Bisanya cuman ngumpul bahas game film dan ceue2 tetangga ...
Bawang putih & bawang merah . Revalina S . Temat & Nia Ramadhani Berharap ditayangin lagi di tv ... Seru kayaknya 😆😆😆
Belajar hingga k negeri Cinaaaaaaa..... Cina sekali lagi .... Cinaaaaa . <hashtag>
""Suatu hari kita akan bertemu dalam dimensi yang berbeda .."" Official Poster <hashtag> . ❤ Nantikan perjalanan Ainun DESEMBER 2019 di bioskop ! 🎬 <hashtag> <hashtag> <hashtag> <link>
-imf yg nonton itzy dom jakarta barengan yukk aku sendirian","Selamat ya gaes ..jd duta dusta indonesia
Film Keluarga Cendana ini ternyata bercerita tentang keluarga kaya yang jatuh miskin . Baru tahu ..
film keluarga cendana ini ternyata bercerita tentang keluarga kaya yang jatuh bapet . baru tahu ..
Indonesia emang keren, koruptor sama teroris di kasi remisi bebas .
Welcome to indonesia dimana semua ditutup dengan uang
Pantas saja kubu 02 tidak pernah habis dengan berita-berita kebohongannya . Ternyata memiliki tempat produksinya sendiri untuk menyebarkan kebohongan .
Indonesia itu keren. Koruptor dapet uang pensiun. FAK"
<username> Kayaknya sudah pinter banget dokter satu ini memang kamu sudah pernah nyusun RAPBD ??? <hashtag>,1,"<username> Anda DOKTER ??? ck ck ck .. ?? Mau nanya dokter spesialis bedah kelamin ya ??
<username> Ciee ke trigger Tuannya disalahin 😅😅😅 ngerti ebudgetting jg kagak anda mengaku sbg dokter komentrlah masalah BPJS atau gk berani krn udh disetujuin Tuan yang Mulia 😅😅😅
<username> Yaelah ada jg dokter nyebong ....
<username> Ada lagi Dokter linglung ... 😂
<username> <username> Mungkin memang dari ngebuzzer lebih seksi daripada sekedar jadi dokter . Apalagi bisa cawe2 sama penguasa dan mantan penguasa .
<username> Yang paling pintar dokter tompi .. sy kasih obat biar anda tambah pintar banyak tidak hanya berak sekebon
<username> Kalo ini bener akun dokter gak kebayang dulu lulus ya nilainya kayak apa ya . Mengerikan jika seorang dokter model begini bung cobalah berpikir dan berujar itu sesuai dgn kapasitas twit model bgini gak pantas dilakukan seorang dokter tapi SEORANG BUZZER MURAHAN","<username> <username> Tompi itu dokter? Sayang Otaknya tidak dipake
<hashtag> saya positf hamil ?? Yaelahh tolll - Kok narkoba :v
sunggguh brani bung <username> ini menghina ulama ngaca boss anda siapa ? anda sudah benar apa blm ..
<username> <username> <username> hdh mb ini sbnrny [trik nfs sbntr] ini adlh bhs orang pintar [trkekeh] mb bkl susa ngerti awokwokwok
<username> <username> <username> <username> <username> Maksa saja jadi pinter kasihan setress tidak berujung yaa?????????? lanjutkan deh
Haduuuhhh Gubernur jago banget ngelesnya .... <hashtag> <hashtag> <hashtag>
Hebat bener anda anus <username> 3x DKI banjir <hashtag> <hashtag> <hashtag> <hashtag>"
<username> Ngapain kamu di pantai? Mau jadi budaknya nyi roro kidul?,0,"<username> Pantai Selatan kuy lah tantangin Nyi Roro kidul biar ada kerjaan
<username> <username> Diselatanin aja ketemu Nyi Roro kidul ntr hehe
<username> Nyi roro kidul tidak sembarangan mendatangi orang apalagi merasuki tubuh manusia kalo pun ada yg mengaku itu beliau dijamin palsu .
<username> Itu sebelahmu cleopatra atau nyi roro kidul?
Ada apasih rame rame mba mba jadi nyi roro kidul sama apart jogja ... Admin magang ketinggalan nih
<username> <username> <username> <username> Auto mati dibunuh sama nyi roro kidul kmu kwkwkwk ... Klw g pake baju ijo ksna aja dcoba dlu deh
<username> <username> Tadi gua abis baca thread nyi roro kidul wkwkwk","<username> Waw..mulia sekali Mr Ex sudah mempersiapkan & ngejagain jodoh orang??
<username> <username> <username> Peraturan allah hanya berlaku di negara allah . Disini berlaku peraturan Nyi Roro Kidul .
SUNGGUH MULIA SEKALI CITA2 MU NENG..JADI PELAKOR...hahahaahaaa kan pianyingen ??????????????????????
<username> Yang mulia <username> notice tidak yaa . Wkwk
Hei <username> jujur saja puisi anda memang ditujukan buat hina ulama kan ? tidak malu kau?
<username> Terima kasih bapak Anies Baswedan Cebong mah mana ngarti kalau itu mah hanya AER yang lagi NGANTRI bukan BANJER ! DASAR CEBONG !
Sungguh berhati mulia sekali kau mas padahal anda juga jomblo: )"
"negara ini keren, koruptor aja yang milih rakyat. bhahahak..",1,"<username> <username> <username> Apalagi hanya sekedar kerabat / keluarga pejabat mantan koruptor aja masih bisa terpilih . Jadi gak tau lagi yg dungu ini demokrasinya atau pelaku demokrasinya .
Ngaku negarawan tapi ngga legowo menerima kekalahan Pemicu kerusuhan pula yang baegini mau jadi Presiden
wajar manusia menjadi INONSISTEN tapi kalo untuk urusan negara jangan main-main dgn kata itu 02ProAsing
Siapa pun presidennya yg penting negri ini damai🤗 <hashtag>
<username> <username> <username> Dasar licik kau Bud ! Omong doang yg besar . bangsa ini tidak perlu kau ada di sini
Kabinet Indonesia Maju terdiri dari para profesinal dan politisi yg hebat yg akan membuat Indonesia Maju <hashtag> <link>
<username> <username> <hashtag> Akankah buat penguasa adil ... Aku rasa tidak","Ini Indonesia tercinta ku .... Kalau khilafah dan kadrun monggo buat negara sendiri sana ... Berjasa engga buat negara ngerecokin iya .. kadal!!! <hashtag> <hashtag>
Indonesia emang keren, koruptor sama teroris di kasi remisi bebas .
Indonesia itu keren. Koruptor dapet uang pensiun. FAK
Satu kata unt indonesia MEMBANGGAKAN . Level demokrasi sdh tinggi yang <hashtag> mhn mf anda akan tertinggal ke dpn negara ini akan maju dn disegani .
Namanya demokrasi masa kalau pilihan beda langsung bete begitu . Lebay sekali . Kan memang disediakan pilihan kenapa mesti menuntut untuk sama? Embel-embel BoikotBukalapak serasa ringan saja itu salah satu aset perekonomian karya anak bangsa banyak orang terbantu adanya dia.
terlalu keren bahasanya.koruptor, Bilang aja maling /rampok <username>
Mantap nih ketua dan dewasny <username> , smangat lindungi koruptor !!"
<username> Masa kampanye sudah lewat pemenang Pilpres sudah ada . Kenapa kalian hancurkan Indonesia .,0,"Kalah pilpres gagal berkuasa dan gagal jadi negarawan <hashtag> <hashtag>
Pilpres sudah lewat . Sidang MK sudah usai . Saatnya kembali bekerja . <hashtag>
sudah tau kalah sekarang malah memaksa jokowi untuk turun memang nya kalian siapa ! kalian gak lebih dari sekedar anjing2nya prabowo ! <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>
TKN & BPN Sepakat <hashtag> Mari bersatu kembali setelah Pilpres
Rakyat sudah cerdas tidak memilih prabowo kalo jadi presiden dikit2 nyuruh demo hancurlah bangsa ini <hashtag>
Debat belom di mulai kok sudah bikin tagar PrabowoMenangDebat Waras Kalian terlalu nafsu . Giliran pas main sudah KO duluan :D :D
Alih-alih jadi oposisi setelah kalah bersaing melawan <username> <username> dan <username> justru bergabung dalam barisan pemerintah . Lobi politik seperti apa yang dilakukan Prabowo? Simak dalam collection ""Prabowo Dari Seteru ke Sekutu"" di <link> . <hashtag> <link>","Pemilu menentukan masa depan bangsa ? Prettt ! Pemilu itu hanya menentukan siapa yang berkuasa itu saja <hashtag>
Satu kata unt indonesia MEMBANGGAKAN . Level demokrasi sdh tinggi yang <hashtag> mhn mf anda akan tertinggal ke dpn negara ini akan maju dn disegani .
Hari ini akan tercatat dalam sejarah bahwa ada seseorang yang telah berulang kali mencalonkan diri dan selalu gagal untuk menjadi The Presiden <hashtag>
Saya <hashtag> untuk legowo dalam pilpres dan segera <hashtag> !!!!
Saya tidak menyesal memilih Prabowo-Sandi tapi saya menyayangkan sikap Prabowo yang berkompromi dengan bapak Jokowi . Setelah ini Golput adalah jalan terbaik untuk saya pribadi . Good bye Prabowo <hashtag>
Katanya pertemuan Prabowo dan Jokowi bertujuan untuk kebaikan bangsa . sekarang kok minta jatah kursi <hashtag> <hashtag>
<username> semangat ?????? jakarta hancur ditangan anies . monas digunduli demi formula ... tragis <hashtag> <hashtag>"
Lebih baek banjir daripada ngutang katenye lebih baek anggaran bocor daripada genteng bocor . Genteng kagak bocor sih tapi rumah nyilem <hashtag>,1,"Bersihkan .. Bukan genteng aja yg bocor .. Tp jg anggaran <hashtag> <link>
Depok . mendung sama geledeknya santuy banget ampe kaga ujan2 <hashtag>
Mana nih emak2 yg kmren rame2 bajir itu berkah ... HUJAN itu berkah tp banjir itu bencana krna kita tdk bisa merawt bumi .. Kasian nasib KUCING di JKT pd kemna mereka <hashtag>
<username> <username> <username> Purwaceng dan gerombolannya kebakaran jenggot . Gluebenernya kagak bisa kerja . Cuman ngabisin anggaran buat hal yang gak penting . Termasuk bayar buzzer goblog kayak si purwaceng ini pantes APBD DKI defisit anggaran . Nih gw bantu naikin hesteknya ya . 🤣 <hashtag>
Alhamdulillah Bekasi dan Jakarta hujan guys . Ga panas lagi Ya Allah makasih 🥺😭
Itu emak emak lagi kalah bandar arisan nggak masuk pake duit negara gaya sosialita agagagag . <link>
Makanya jangan sok jago waktu bicara nantang Bannser wah ... Jagoan betul begitu ditangkap melempem kaya krupuk kena air dasar Sontoloyo..... <link>","Berkah apaan pusing mau cari nafkah tidak bisa uang pas2an rmh kebanjiran kacau nih Gabeneer!!<hashtag>
Alhamdulillah akhirnya nemu juga proyekan eang bisa bwat ngebantu ngabisin anggaran setelah program kembar sial oke dan oce hanyut kebawa banjir .. Lancar proyeknya Bahagia Pemprop nya Alhamdulillah <hashtag>
Ini semua BERKAH ... semoga toanya bisa mengatasi banjir <hashtag>
Banjir itu berkah yakk? kalau begitu Selamat deh buat warga JKT yang selalu diberkahi 4nies???? Jangan lupa Bertoa y gaess ... 4 miliar lho bukan kaleng-kaleng ?? <hashtag>
Bani kadrun bilang banjir tuh berkah makanya saat banjir datang toa nya mingkem bae <hashtag> <hashtag> <hashtag>
SELAMAT DATANG BANJIR . SEMOGA BANJIR KALI INI LEBIH SYARI DIBANDING TAHUN TAHUN yang LALU . <username> LUPA BANJIR INGETNYA AIBON SAJA
Hebat ya . Banjir belum teratasi gabener langsung menghancurkan monas . <hashtag> <hashtag>"
